Day,Month,Year,Sample_DOY,Plot,Heat_Treatment,Genus,Species,Miscellaneous,Subspecies,Other,Prev_names,Mass_g_per_m2,lbs_per_acre
24,6,2013,175,223,Low,Koeleria,cristata,NA,NA,NA,NA,4.05,35.35245
16,8,2013,228,223,Low,Liatris,NA,NA,NA,NA,NA,35.5,309.87949999999995
24,6,2013,175,223,Low,Liatris,NA,NA,NA,NA,NA,34.85,304.20565
24,6,2013,175,223,Low,,NA,Miscellaneous litter,NA,NA,NA,1.95,17.021549999999998
24,6,2013,175,223,Low,Panicum,perlongum,NA,NA,NA,NA,0.65,5.67385
16,8,2013,228,229,Control,Andropogon,gerardi,NA,NA,NA,NA,2.15,18.767349999999997
25,6,2013,176,229,Control,Andropogon,gerardi,NA,NA,NA,NA,1.45,12.657049999999998
16,8,2013,228,229,Control,Bouteloua,gracilis,NA,NA,NA,NA,3.25,28.369249999999997
25,6,2013,176,229,Control,Bouteloua,gracilis,NA,NA,NA,NA,1.95,17.021549999999998
16,8,2013,228,229,Control,,NA,Miscellaneous litter,NA,NA,NA,0.11,0.9601899999999999
25,6,2013,176,229,Control,,NA,Miscellaneous litter,NA,NA,NA,0.25,2.18225
16,8,2013,228,229,Control,Petalostemum,purpureum,NA,NA,NA,NA,77.8,679.1161999999999
25,6,2013,176,229,Control,Petalostemum,purpureum,NA,NA,NA,NA,40.2,350.9058
16,8,2013,228,229,Control,Poa,pratensis,NA,NA,NA,NA,1.35,11.78415
16,8,2013,228,229,Control,Schizachyrium,scoparium,NA,NA,NA,NA,74,645.9459999999999
25,6,2013,176,229,Control,Schizachyrium,scoparium,NA,NA,NA,NA,26.8,233.9372
16,8,2013,228,229,Control,Silene,antirrhina,NA,NA,NA,NA,0.7,6.110299999999999
16,8,2013,228,229,Control,Sorghastrum,nutans,NA,NA,NA,NA,0.54,4.71366
16,8,2013,228,229,High,Andropogon,gerardi,NA,NA,NA,NA,80.05,698.7564499999999
25,6,2013,176,229,High,Andropogon,gerardi,NA,NA,NA,NA,3.15,27.496349999999996
16,8,2013,228,229,High,Aristida,basiramea,NA,NA,NA,NA,0.25,2.18225
16,8,2013,228,229,High,,NA,Miscellaneous litter,NA,NA,NA,1.7,14.839299999999998
25,6,2013,176,229,High,,NA,Miscellaneous litter,NA,NA,NA,0.65,5.67385
16,8,2013,228,229,High,Mollugo,verticillata,NA,NA,NA,NA,0.11,0.9601899999999999
16,8,2013,228,229,High,Petalostemum,purpureum,NA,NA,NA,NA,174.85,1526.2656499999998
25,6,2013,176,229,High,Petalostemum,purpureum,NA,NA,NA,NA,86.15,752.00335
16,8,2013,228,229,High,Schizachyrium,scoparium,NA,NA,NA,NA,58.95,514.5745499999999
25,6,2013,176,229,High,Schizachyrium,scoparium,NA,NA,NA,NA,11.85,103.43864999999998
16,8,2013,228,229,High,Sorghastrum,nutans,NA,NA,NA,NA,3.25,28.369249999999997
16,8,2013,228,229,High,Sporobolus,cryptandrus,NA,NA,NA,NA,0.26,2.2695399999999997
16,8,2013,228,229,Low,Andropogon,gerardi,NA,NA,NA,NA,7.15,62.412349999999996
25,6,2013,176,229,Low,Andropogon,gerardi,NA,NA,NA,NA,6.35,55.42914999999999
16,8,2013,228,229,Low,Aristida,basiramea,NA,NA,NA,NA,0.33,2.88057
16,8,2013,228,229,Low,Bouteloua,gracilis,NA,NA,NA,NA,1.6,13.9664
25,6,2013,176,229,Low,Bouteloua,gracilis,NA,NA,NA,NA,1.5,13.093499999999999
16,8,2013,228,229,Low,Cyperus,NA,NA,NA,NA,NA,0.16,1.3966399999999999
16,8,2013,228,229,Low,Koeleria,cristata,NA,NA,NA,NA,0.75,6.546749999999999
25,6,2013,176,229,Low,,NA,Miscellaneous litter,NA,NA,NA,1.6,13.9664
16,8,2013,228,229,Low,Petalostemum,candidum,NA,NA,NA,NA,0.25,2.18225
16,8,2013,228,229,Low,Petalostemum,purpureum,NA,NA,NA,NA,160.1,1397.5128999999997
25,6,2013,176,229,Low,Petalostemum,purpureum,NA,NA,NA,NA,114.7,1001.2162999999999
16,8,2013,228,229,Low,Poa,pratensis,NA,NA,NA,NA,0.19,1.65851
25,6,2013,176,229,Low,Poa,pratensis,NA,NA,NA,NA,1.6,13.9664
16,8,2013,228,229,Low,Schizachyrium,scoparium,NA,NA,NA,NA,69.3,604.9196999999999
25,6,2013,176,229,Low,Schizachyrium,scoparium,NA,NA,NA,NA,25.1,219.09789999999998
16,8,2013,228,230,Control,Cyperus,NA,NA,NA,NA,NA,0.3,2.6186999999999996
25,6,2013,176,230,Control,Cyperus,NA,NA,NA,NA,NA,0.02,0.17457999999999999
25,6,2013,176,230,Control,Erigeron,strigosus,NA,NA,NA,NA,0.03,0.26187
16,8,2013,228,230,Control,,NA,Miscellaneous litter,NA,NA,NA,3.45,30.11505
25,6,2013,176,230,Control,,NA,Miscellaneous litter,NA,NA,NA,0.85,7.419649999999999
16,8,2013,228,230,Control,Mollugo,verticillata,NA,NA,NA,NA,0.05,0.43645
16,8,2013,228,230,Control,Panicum,virgatum,NA,NA,NA,NA,82.3,718.3966999999999
25,6,2013,176,230,Control,Panicum,virgatum,NA,NA,NA,NA,17.3,151.0117
25,6,2013,176,230,Control,Silene,antirrhina,NA,NA,NA,NA,0.02,0.17457999999999999
16,8,2013,228,230,Control,Sorghastrum,nutans,NA,NA,NA,NA,2.9,25.314099999999996
25,6,2013,176,230,Control,Sorghastrum,nutans,NA,NA,NA,NA,1.9,16.585099999999997
25,6,2013,176,230,Control,Sporobolus,cryptandrus,NA,NA,NA,NA,0.2,1.7458
25,6,2013,176,230,High,Andropogon,gerardi,NA,NA,NA,NA,0.8,6.9832
16,8,2013,228,230,High,Aristida,basiramea,NA,NA,NA,NA,0.35,3.0551499999999994
16,8,2013,228,230,High,Bouteloua,gracilis,NA,NA,NA,NA,0.08,0.6983199999999999
16,8,2013,228,230,High,,NA,Fungi,NA,NA,NA,0.05,0.43645
16,8,2013,228,230,High,,NA,Miscellaneous litter,NA,NA,NA,0.77,6.721329999999999
16,8,2013,228,230,High,Panicum,virgatum,NA,NA,NA,NA,52.2,455.6538
25,6,2013,176,230,High,Panicum,virgatum,NA,NA,NA,NA,38.8,338.68519999999995
16,8,2013,228,230,High,Poa,pratensis,NA,NA,NA,NA,0.11,0.9601899999999999
16,8,2013,228,230,High,Schizachyrium,scoparium,NA,NA,NA,NA,3.15,27.496349999999996
16,8,2013,228,230,High,Sorghastrum,nutans,NA,NA,NA,NA,51.45,449.10704999999996
25,6,2013,176,230,High,Sorghastrum,nutans,NA,NA,NA,NA,25.05,218.66144999999997
16,8,2013,228,230,Low,Aristida,basiramea,NA,NA,NA,NA,0.54,4.71366
16,8,2013,228,230,Low,Bouteloua,gracilis,NA,NA,NA,NA,1.51,13.180789999999998
25,6,2013,176,230,Low,Bouteloua,gracilis,NA,NA,NA,NA,0.4,3.4916
16,8,2013,228,230,Low,Cyperus,NA,NA,NA,NA,NA,0.39,3.4043099999999997
25,6,2013,176,230,Low,Cyperus,NA,NA,NA,NA,NA,0.13,1.1347699999999998
25,6,2013,176,230,Low,,NA,Miscellaneous litter,NA,NA,NA,0.85,7.419649999999999
16,8,2013,228,230,Low,Mollugo,verticillata,NA,NA,NA,NA,0.1,0.8729
16,8,2013,228,230,Low,Panicum,virgatum,NA,NA,NA,NA,93.05,812.23345
25,6,2013,176,230,Low,Panicum,virgatum,NA,NA,NA,NA,58.25,508.46424999999994
16,8,2013,228,230,Low,Schizachyrium,scoparium,NA,NA,NA,NA,0.42,3.6661799999999993
25,6,2013,176,230,Low,Schizachyrium,scoparium,NA,NA,NA,NA,1.55,13.52995
16,8,2013,228,230,Low,Sorghastrum,nutans,NA,NA,NA,NA,4,34.916
25,6,2013,176,230,Low,Sorghastrum,nutans,NA,NA,NA,NA,22.65,197.71184999999997
25,6,2013,176,230,Low,Sporobolus,cryptandrus,NA,NA,NA,NA,0.34,2.96786
16,8,2013,228,233,Control,Andropogon,gerardi,NA,NA,NA,NA,0.77,6.721329999999999
16,8,2013,228,233,Control,Aristida,basiramea,NA,NA,NA,NA,4.75,41.46275
24,6,2013,175,233,Control,Bouteloua,curtipendula,NA,NA,NA,NA,1.4,12.220599999999997
16,8,2013,228,233,Control,Bouteloua,gracilis,NA,NA,NA,NA,1.05,9.16545
16,8,2013,228,233,Control,Cyperus,NA,NA,NA,NA,NA,0.19,1.65851
24,6,2013,175,233,Control,Koeleria,cristata,NA,NA,NA,NA,0.19,1.65851
16,8,2013,228,233,Control,Liatris,NA,NA,NA,NA,NA,156.2,1363.4697999999999
24,6,2013,175,233,Control,Liatris,NA,NA,NA,NA,NA,34.5,301.15049999999997
16,8,2013,228,233,Control,,NA,Miscellaneous litter,NA,NA,NA,1.9,16.585099999999997
24,6,2013,175,233,Control,,NA,Miscellaneous litter,NA,NA,NA,10.35,90.34514999999999
24,6,2013,175,233,Control,Panicum,oligosanthes,NA,NA,NA,NA,0.09,0.7856099999999999
16,8,2013,228,233,Control,Panicum,virgatum,NA,NA,NA,NA,1.25,10.911249999999999
16,8,2013,228,233,Control,Petalostemum,purpureum,NA,NA,NA,NA,125.45,1095.05305
24,6,2013,175,233,Control,Petalostemum,purpureum,NA,NA,NA,NA,63.85,557.34665
16,8,2013,228,233,Control,Poa,pratensis,NA,NA,NA,NA,31.95,278.89155
24,6,2013,175,233,Control,Poa,pratensis,NA,NA,NA,NA,35.6,310.75239999999997
16,8,2013,228,233,High,Aristida,basiramea,NA,NA,NA,NA,1.8,15.7122
24,6,2013,175,233,High,Aristida,basiramea,NA,NA,NA,NA,0.2,1.7458
16,8,2013,228,233,High,Cyperus,NA,NA,NA,NA,NA,0.17,1.48393
16,8,2013,228,233,High,Liatris,NA,NA,NA,NA,NA,471.35,4114.41415
24,6,2013,175,233,High,Liatris,NA,NA,NA,NA,NA,138.8,1211.5852
16,8,2013,228,233,High,Petalostemum,purpureum,NA,NA,NA,NA,158.55,1383.98295
24,6,2013,175,233,High,Petalostemum,purpureum,NA,NA,NA,NA,171.45,1496.5870499999999
16,8,2013,228,233,High,Poa,pratensis,NA,NA,NA,NA,0.29,2.5314099999999997
24,6,2013,175,233,High,Poa,pratensis,NA,NA,NA,NA,1.95,17.021549999999998
16,8,2013,228,233,High,Sporobolus,cryptandrus,NA,NA,NA,NA,0.05,0.43645
16,8,2013,228,233,Low,Agropyron,repens,NA,NA,NA,NA,0.28,2.44412
16,8,2013,228,233,Low,Aristida,basiramea,NA,NA,NA,NA,0.11,0.9601899999999999
24,6,2013,175,233,Low,Aristida,basiramea,NA,NA,NA,NA,0.45,3.92805
16,8,2013,228,233,Low,Bouteloua,gracilis,NA,NA,NA,NA,0.24,2.09496
24,6,2013,175,233,Low,Bouteloua,gracilis,NA,NA,NA,NA,0.65,5.67385
16,8,2013,228,233,Low,Cyperus,NA,NA,NA,NA,NA,0.28,2.44412
24,6,2013,175,233,Low,Cyperus,NA,NA,NA,NA,NA,0.25,2.18225
16,8,2013,228,233,Low,Koeleria,cristata,NA,NA,NA,NA,0.2,1.7458
24,6,2013,175,233,Low,Koeleria,cristata,NA,NA,NA,NA,0.13,1.1347699999999998
16,8,2013,228,233,Low,Liatris,NA,NA,NA,NA,NA,339.65,2964.8048499999995
24,6,2013,175,233,Low,Liatris,NA,NA,NA,NA,NA,120.35,1050.53515
16,8,2013,228,233,Low,Lupinus,perennis,NA,NA,NA,NA,0.33,2.88057
24,6,2013,175,233,Low,,NA,Miscellaneous forb,NA,NA,NA,0.02,0.17457999999999999
24,6,2013,175,233,Low,,NA,Miscellaneous litter,NA,NA,NA,0.9,7.8561
24,6,2013,175,233,Low,Panicum,oligosanthes,NA,NA,NA,NA,0.02,0.17457999999999999
24,6,2013,175,233,Low,Panicum,praecocious,NA,NA,NA,NA,0.05,0.43645
16,8,2013,228,233,Low,Petalostemum,purpureum,NA,NA,NA,NA,41.2,359.6348
24,6,2013,175,233,Low,Petalostemum,purpureum,NA,NA,NA,NA,126.4,1103.3455999999999
16,8,2013,228,233,Low,Poa,pratensis,NA,NA,NA,NA,6.45,56.302049999999994
24,6,2013,175,233,Low,Poa,pratensis,NA,NA,NA,NA,9.4,82.0526
16,8,2013,228,233,Low,Sporobolus,cryptandrus,NA,NA,NA,NA,0.09,0.7856099999999999
24,6,2013,175,233,Low,Sporobolus,cryptandrus,NA,NA,NA,NA,0.15,1.3093499999999998
24,6,2013,175,237,Control,Agropyron,smithii,NA,NA,NA,NA,1.2,10.474799999999998
24,6,2013,175,237,Control,Aristida,basiramea,NA,NA,NA,NA,1.45,12.657049999999998
16,8,2013,228,237,Control,Crepis,tectorum,NA,NA,NA,NA,0.06,0.52374
16,8,2013,228,237,Control,Cyperus,NA,NA,NA,NA,NA,0.08,0.6983199999999999
24,6,2013,175,237,Control,Cyperus,NA,NA,NA,NA,NA,0.4,3.4916
24,6,2013,175,237,Control,Koeleria,cristata,NA,NA,NA,NA,0.11,0.9601899999999999
24,6,2013,175,237,Control,,NA,Miscellaneous litter,NA,NA,NA,0.5,4.3645
16,8,2013,228,237,Control,Poa,pratensis,NA,NA,NA,NA,4.05,35.35245
24,6,2013,175,237,Control,Poa,pratensis,NA,NA,NA,NA,5.15,44.95435
16,8,2013,228,237,Control,Setaria,lutescens,NA,NA,NA,glauca,0.12,1.04748
24,6,2013,175,237,High,Agropyron,repens,NA,NA,NA,NA,0.9,7.8561
24,6,2013,175,237,High,Aristida,basiramea,NA,NA,NA,NA,0.5,4.3645
16,8,2013,228,237,High,Cyperus,NA,NA,NA,NA,NA,0.44,3.8407599999999995
24,6,2013,175,237,High,Cyperus,NA,NA,NA,NA,NA,2.2,19.2038
24,6,2013,175,237,High,Physalis,virginiana,NA,NA,NA,NA,0.6,5.237399999999999
24,6,2013,175,237,High,Poa,pratensis,NA,NA,NA,NA,8.5,74.19649999999999
24,6,2013,175,237,Low,Aristida,basiramea,NA,NA,NA,NA,0.55,4.80095
24,6,2013,175,237,Low,Asclepias,syriaca,NA,NA,NA,NA,3.4,29.678599999999996
16,8,2013,228,237,Low,Cyperus,NA,NA,NA,NA,NA,0.95,8.292549999999999
24,6,2013,175,237,Low,Cyperus,NA,NA,NA,NA,NA,0.3,2.6186999999999996
24,6,2013,175,237,Low,Digitaria,NA,NA,NA,NA,NA,0.18,1.5712199999999998
24,6,2013,175,237,Low,,NA,Miscellaneous litter,NA,NA,NA,0.06,0.52374
16,8,2013,228,237,Low,Poa,pratensis,NA,NA,NA,NA,2.05,17.894449999999996
24,6,2013,175,237,Low,Poa,pratensis,NA,NA,NA,NA,0.16,1.3966399999999999
16,8,2013,228,249,Control,Amorpha,canescens,NA,NA,NA,NA,21.05,183.74544999999998
24,6,2013,175,249,Control,Amorpha,canescens,NA,NA,NA,NA,11.65,101.69284999999999
16,8,2013,228,249,Control,Andropogon,gerardi,NA,NA,NA,NA,71.9,627.6151
24,6,2013,175,249,Control,Andropogon,gerardi,NA,NA,NA,NA,35.7,311.6253
16,8,2013,228,249,Control,Bouteloua,curtipendula,NA,NA,NA,NA,0.8,6.9832
24,6,2013,175,249,Control,Bouteloua,curtipendula,NA,NA,NA,NA,0.9,7.8561
16,8,2013,228,249,Control,Bouteloua,gracilis,NA,NA,NA,NA,3.6,31.4244
24,6,2013,175,249,Control,Bouteloua,gracilis,NA,NA,NA,NA,4.25,37.09824999999999
16,8,2013,228,249,Control,Coreopsis,palmata,NA,NA,NA,NA,4.1,35.78889999999999
24,6,2013,175,249,Control,Coreopsis,palmata,NA,NA,NA,NA,5,43.644999999999996
24,6,2013,175,249,Control,Cyperus,NA,NA,NA,NA,NA,0.15,1.3093499999999998
16,8,2013,228,249,Control,Lespedeza,capitata,NA,NA,NA,NA,12.45,108.67604999999999
24,6,2013,175,249,Control,Lespedeza,capitata,NA,NA,NA,NA,4.75,41.46275
16,8,2013,228,249,Control,Liatris,NA,NA,NA,NA,NA,67.55,589.6439499999999
16,8,2013,228,249,Control,Lupinus,perennis,NA,NA,NA,NA,8.6,75.06939999999999
24,6,2013,175,249,Control,Lupinus,perennis,NA,NA,NA,NA,0.75,6.546749999999999
24,6,2013,175,249,Control,,NA,Miscellaneous litter,NA,NA,NA,4.5,39.280499999999996
16,8,2013,228,249,Control,Panicum,oligosanthes,NA,NA,NA,NA,1.7,14.839299999999998
24,6,2013,175,249,Control,Panicum,oligosanthes,NA,NA,NA,NA,5,43.644999999999996
24,6,2013,175,249,Control,Panicum,virgatum,NA,NA,NA,NA,5.25,45.82724999999999
16,8,2013,228,249,Control,Petalostemum,candidum,NA,NA,NA,NA,2.95,25.75055
24,6,2013,175,249,Control,Petalostemum,candidum,NA,NA,NA,NA,3.1,27.0599
16,8,2013,228,249,Control,Petalostemum,purpureum,NA,NA,NA,NA,4.05,35.35245
24,6,2013,175,249,Control,Petalostemum,purpureum,NA,NA,NA,NA,11.05,96.45545
16,8,2013,228,249,Control,Poa,pratensis,NA,NA,NA,NA,33.8,295.04019999999997
24,6,2013,175,249,Control,Poa,pratensis,NA,NA,NA,NA,20.55,179.38094999999998
16,8,2013,228,249,Control,Schizachyrium,scoparium,NA,NA,NA,NA,1.65,14.402849999999997
24,6,2013,175,249,Control,Schizachyrium,scoparium,NA,NA,NA,NA,2.9,25.314099999999996
16,8,2013,228,249,Control,Solidago,rigida,NA,NA,NA,NA,0.85,7.419649999999999
24,6,2013,175,249,Control,Solidago,rigida,NA,NA,NA,NA,5.05,44.08145
16,8,2013,228,249,Control,Sporobolus,cryptandrus,NA,NA,NA,NA,0.4,3.4916
16,8,2013,228,249,Control,Taraxicum,officinalis,NA,NA,NA,NA,0.35,3.0551499999999994
24,6,2013,175,249,Control,Taraxicum,officinalis,NA,NA,NA,NA,0.85,7.419649999999999
16,8,2013,228,249,High,Andropogon,gerardi,NA,NA,NA,NA,105.6,921.7823999999998
25,6,2013,176,249,High,Andropogon,gerardi,NA,NA,NA,NA,46.6,406.77139999999997
16,8,2013,228,249,High,Asclepias,tuberosa,NA,NA,NA,NA,162.1,1414.9708999999998
25,6,2013,176,249,High,Asclepias,tuberosa,NA,NA,NA,NA,0.65,5.67385
16,8,2013,228,249,High,Bouteloua,gracilis,NA,NA,NA,NA,6.75,58.92075
25,6,2013,176,249,High,Bouteloua,gracilis,NA,NA,NA,NA,2.6,22.6954
16,8,2013,228,249,High,Lespedeza,capitata,NA,NA,NA,NA,22.3,194.6567
25,6,2013,176,249,High,Lespedeza,capitata,NA,NA,NA,NA,13.15,114.78635
16,8,2013,228,249,High,Liatris,NA,NA,NA,NA,NA,20.25,176.76225
16,8,2013,228,249,High,Lupinus,perennis,NA,NA,NA,NA,59.4,518.5025999999999
25,6,2013,176,249,High,Lupinus,perennis,NA,NA,NA,NA,83.3,727.1256999999999
25,6,2013,176,249,High,,NA,Miscellaneous litter,NA,NA,NA,3.25,28.369249999999997
25,6,2013,176,249,High,Panicum,oligosanthes,NA,NA,NA,NA,0.04,0.34915999999999997
25,6,2013,176,249,High,Petalostemum,candidum,NA,NA,NA,NA,11.75,102.56575
16,8,2013,228,249,High,Petalostemum,purpureum,NA,NA,NA,NA,26.5,231.31849999999997
25,6,2013,176,249,High,Petalostemum,purpureum,NA,NA,NA,NA,4.38,38.233019999999996
25,6,2013,176,249,High,Petalostemum,villosum,NA,NA,NA,NA,2.15,18.767349999999997
16,8,2013,228,249,High,Poa,pratensis,NA,NA,NA,NA,43.8,382.33019999999993
25,6,2013,176,249,High,Poa,pratensis,NA,NA,NA,NA,24.65,215.16984999999997
16,8,2013,228,249,High,Schizachyrium,scoparium,NA,NA,NA,NA,18.45,161.05004999999997
25,6,2013,176,249,High,Sorghastrum,nutans,NA,NA,NA,NA,2.8,24.441199999999995
16,8,2013,228,249,High,Taraxicum,officinalis,NA,NA,NA,NA,0.5,4.3645
16,8,2013,228,249,Low,Amorpha,canescens,NA,NA,NA,NA,4.9,42.7721
16,8,2013,228,249,Low,Andropogon,gerardi,NA,NA,NA,NA,96.8,844.9671999999999
24,6,2013,175,249,Low,Andropogon,gerardi,NA,NA,NA,NA,25.35,221.28015
24,6,2013,175,249,Low,Asclepias,tuberosa,NA,NA,NA,NA,2.8,24.441199999999995
24,6,2013,175,249,Low,Bouteloua,curtipendula,NA,NA,NA,NA,0.95,8.292549999999999
16,8,2013,228,249,Low,Bouteloua,gracilis,NA,NA,NA,NA,0.4,3.4916
24,6,2013,175,249,Low,Bouteloua,gracilis,NA,NA,NA,NA,0.11,0.9601899999999999
16,8,2013,228,249,Low,Coreopsis,palmata,NA,NA,NA,NA,35.95,313.80755
24,6,2013,175,249,Low,Coreopsis,palmata,NA,NA,NA,NA,10.5,91.65449999999998
16,8,2013,228,249,Low,Lespedeza,capitata,NA,NA,NA,NA,11.05,96.45545
24,6,2013,175,249,Low,Lespedeza,capitata,NA,NA,NA,NA,24.3,212.1147
16,8,2013,228,249,Low,Lupinus,perennis,NA,NA,NA,NA,99.75,870.7177499999999
24,6,2013,175,249,Low,Lupinus,perennis,NA,NA,NA,NA,73.3,639.8356999999999
16,8,2013,228,249,Low,,NA,Miscellaneous litter,NA,NA,NA,0.4,3.4916
24,6,2013,175,249,Low,,NA,Miscellaneous litter,NA,NA,NA,2.15,18.767349999999997
16,8,2013,228,249,Low,Panicum,oligosanthes,NA,NA,NA,NA,0.04,0.34915999999999997
16,8,2013,228,249,Low,Petalostemum,purpureum,NA,NA,NA,NA,17.35,151.44815
24,6,2013,175,249,Low,Petalostemum,purpureum,NA,NA,NA,NA,85.05,742.40145
16,8,2013,228,249,Low,Poa,pratensis,NA,NA,NA,NA,54.35,474.42114999999995
24,6,2013,175,249,Low,Poa,pratensis,NA,NA,NA,NA,42.75,373.16474999999997
16,8,2013,228,249,Low,Schizachyrium,scoparium,NA,NA,NA,NA,22.05,192.47445
24,6,2013,175,249,Low,Schizachyrium,scoparium,NA,NA,NA,NA,4.7,41.0263
24,6,2013,175,249,Low,Solidago,rigida,NA,NA,NA,NA,52.45,457.83605
16,8,2013,228,249,Low,Sorghastrum,nutans,NA,NA,NA,NA,2.4,20.949599999999997
16,8,2013,228,253,Control,Achillea,millefolium,NA,lanulosa,NA,NA,12.9,112.60409999999999
24,6,2013,175,253,Control,Achillea,millefolium,NA,lanulosa,NA,NA,4.4,38.4076
24,6,2013,175,253,Control,Amorpha,canescens,NA,NA,NA,NA,0.75,6.546749999999999
16,8,2013,228,253,Control,Andropogon,gerardi,NA,NA,NA,NA,60.65,529.4138499999999
24,6,2013,175,253,Control,Andropogon,gerardi,NA,NA,NA,NA,21.95,191.60154999999997
24,6,2013,175,253,Control,Chenopodium,album,NA,NA,NA,NA,0.09,0.7856099999999999
16,8,2013,228,253,Control,Cyperus,NA,NA,NA,NA,NA,0.06,0.52374
24,6,2013,175,253,Control,Cyperus,NA,NA,NA,NA,NA,0.01,0.08728999999999999
16,8,2013,228,253,Control,Lespedeza,capitata,NA,NA,NA,NA,5.8,50.62819999999999
16,8,2013,228,253,Control,Liatris,NA,NA,NA,NA,NA,77.75,678.6797499999999
16,8,2013,228,253,Control,Lupinus,perennis,NA,NA,NA,NA,8.1,70.7049
24,6,2013,175,253,Control,Lupinus,perennis,NA,NA,NA,NA,65.3,570.0036999999999
24,6,2013,175,253,Control,,NA,Miscellaneous litter,NA,NA,NA,0.2,1.7458
16,8,2013,228,253,Control,Oxybaphus,hirsutus,NA,NA,NA,NA,0.06,0.52374
16,8,2013,228,253,Control,Panicum,oligosanthes,NA,NA,NA,NA,0.35,3.0551499999999994
24,6,2013,175,253,Control,Panicum,oligosanthes,NA,NA,NA,NA,0.1,0.8729
24,6,2013,175,253,Control,Panicum,virgatum,NA,NA,NA,NA,0.06,0.52374
16,8,2013,228,253,Control,Petalostemum,purpureum,NA,NA,NA,NA,77,672.1329999999999
24,6,2013,175,253,Control,Petalostemum,purpureum,NA,NA,NA,NA,44.4,387.56759999999997
16,8,2013,228,253,Control,Poa,pratensis,NA,NA,NA,NA,31.25,272.78125
24,6,2013,175,253,Control,Poa,pratensis,NA,NA,NA,NA,21.8,190.29219999999998
16,8,2013,228,253,Control,Schizachyrium,scoparium,NA,NA,NA,NA,6.9,60.2301
24,6,2013,175,253,Control,Schizachyrium,scoparium,NA,NA,NA,NA,8.25,72.01424999999999
16,8,2013,228,253,Control,Sorghastrum,nutans,NA,NA,NA,NA,0.05,0.43645
24,6,2013,175,253,Control,Sorghastrum,nutans,NA,NA,NA,NA,14.15,123.51535
16,8,2013,228,253,Control,Taraxicum,officinalis,NA,NA,NA,NA,0.11,0.9601899999999999
16,8,2013,228,253,High,Andropogon,gerardi,NA,NA,NA,NA,206.3,1800.7927
24,6,2013,175,253,High,Andropogon,gerardi,NA,NA,NA,NA,44.05,384.51244999999994
16,8,2013,228,253,High,Lespedeza,capitata,NA,NA,NA,NA,14.5,126.57049999999998
24,6,2013,175,253,High,Lespedeza,capitata,NA,NA,NA,NA,0.85,7.419649999999999
24,6,2013,175,253,High,Liatris,NA,NA,NA,NA,NA,12.25,106.93024999999999
16,8,2013,228,253,High,Lupinus,perennis,NA,NA,NA,NA,66.1,576.9868999999999
24,6,2013,175,253,High,Lupinus,perennis,NA,NA,NA,NA,30.35,264.92515
24,6,2013,175,253,High,,NA,Miscellaneous litter,NA,NA,NA,1.9,16.585099999999997
16,8,2013,228,253,High,Oxybaphus,hirsutus,NA,NA,NA,NA,2.1,18.3309
24,6,2013,175,253,High,Panicum,oligosanthes,NA,NA,NA,NA,0.45,3.92805
16,8,2013,228,253,High,Panicum,virgatum,NA,NA,NA,NA,6.95,60.666549999999994
24,6,2013,175,253,High,Panicum,virgatum,NA,NA,NA,NA,0.85,7.419649999999999
16,8,2013,228,253,High,Petalostemum,purpureum,NA,NA,NA,NA,102.7,896.4683
24,6,2013,175,253,High,Petalostemum,purpureum,NA,NA,NA,NA,63.7,556.0373
16,8,2013,228,253,High,Poa,pratensis,NA,NA,NA,NA,13.15,114.78635
24,6,2013,175,253,High,Poa,pratensis,NA,NA,NA,NA,8.9,77.68809999999999
16,8,2013,228,253,High,Schizachyrium,scoparium,NA,NA,NA,NA,13.7,119.58729999999998
24,6,2013,175,253,High,Schizachyrium,scoparium,NA,NA,NA,NA,6.6,57.61139999999999
16,8,2013,228,253,High,Solidago,rigida,NA,NA,NA,NA,3.25,28.369249999999997
24,6,2013,175,253,High,Solidago,rigida,NA,NA,NA,NA,2.05,17.894449999999996
16,8,2013,228,253,High,Sorghastrum,nutans,NA,NA,NA,NA,5,43.644999999999996
24,6,2013,175,253,High,Sorghastrum,nutans,NA,NA,NA,NA,1.8,15.7122
16,8,2013,228,253,Low,Amorpha,canescens,NA,NA,NA,NA,46.95,409.82655
24,6,2013,175,253,Low,Amorpha,canescens,NA,NA,NA,NA,1.1,9.6019
16,8,2013,228,253,Low,Andropogon,gerardi,NA,NA,NA,NA,42.15,367.92734999999993
24,6,2013,175,253,Low,Andropogon,gerardi,NA,NA,NA,NA,14.65,127.87984999999999
24,6,2013,175,253,Low,Asclepias,tuberosa,NA,NA,NA,NA,0.85,7.419649999999999
16,8,2013,228,253,Low,Carex,NA,NA,NA,NA,NA,1.3,11.3477
24,6,2013,175,253,Low,Carex,NA,NA,NA,NA,NA,3.65,31.860849999999996
24,6,2013,175,253,Low,Cyperus,NA,NA,NA,NA,NA,0.07,0.61103
16,8,2013,228,253,Low,Koeleria,cristata,NA,NA,NA,NA,3.4,29.678599999999996
24,6,2013,175,253,Low,Koeleria,cristata,NA,NA,NA,NA,0.03,0.26187
16,8,2013,228,253,Low,Lespedeza,capitata,NA,NA,NA,NA,11.15,97.32835
24,6,2013,175,253,Low,Lespedeza,capitata,NA,NA,NA,NA,8.1,70.7049
16,8,2013,228,253,Low,Liatris,NA,NA,NA,NA,NA,147.4,1286.6545999999998
