Day,Month,Year,Sample_DOY,Plot,Heat_Treatment,Species_name,Miscellaneous,Subspecies,Other,Prev_names,Mass_g_per_m2
24,6,2013,175,137,Low,Physalis virginiana,NA,NA,NA,NA,0.05
16,8,2013,228,137,Low,Rumex acetosella,NA,NA,NA,NA,0.04
24,6,2013,175,137,Low,Rumex acetosella,NA,NA,NA,NA,0.3
24,6,2013,175,137,Low,Silene antirrhina,NA,NA,NA,NA,0.15
24,6,2013,175,137,Low,Taraxicum officinalis,NA,NA,NA,NA,0.15
16,8,2013,228,137,Low,Verbascum thapsus,NA,NA,NA,NA,0.1
24,6,2013,175,138,Control,Achillea millefolium ,NA,lanulosa,NA,NA,0.66
16,8,2013,228,138,Control,Agropyron repens,NA,NA,NA,NA,0.24
24,6,2013,175,138,Control,Agropyron repens,NA,NA,NA,NA,1
24,6,2013,175,138,Control,Agrostis scabra,NA,NA,NA,NA,0.5
16,8,2013,228,138,Control,Aristida basiramea,NA,NA,NA,NA,2
16,8,2013,228,138,Control,Bouteloua curtipendula,NA,NA,NA,NA,0.75
24,6,2013,175,138,Control,Bouteloua gracilis,NA,NA,NA,NA,0.35
16,8,2013,228,138,Control,Cyperus sp.,NA,NA,NA,NA,0.5
24,6,2013,175,138,Control,Cyperus sp.,NA,NA,NA,NA,0.05
24,6,2013,175,138,Control,Eragrostis spectabilis,NA,NA,NA,NA,0.05
16,8,2013,228,138,Control,Koeleria cristata,NA,NA,NA,NA,15.7
24,6,2013,175,138,Control,Koeleria cristata,NA,NA,NA,NA,4.3
16,8,2013,228,138,Control,Leptoloma cognatum,NA,NA,NA,NA,0.7
16,8,2013,228,138,Control,Liatris aspera,NA,NA,NA,NA,17.5
24,6,2013,175,138,Control,Liatris aspera,NA,NA,NA,NA,158.8
16,8,2013,228,138,Control,,Miscellaneous litter,NA,NA,NA,0.45
24,6,2013,175,138,Control,,Miscellaneous litter,NA,NA,NA,0.15
16,8,2013,228,138,Control,Physalis virginiana,NA,NA,NA,NA,0.23
24,6,2013,175,138,Control,Poa pratensis,NA,NA,NA,NA,0.2
16,8,2013,228,138,Control,Sorghastrum nutans,NA,NA,NA,NA,14.1
24,6,2013,175,138,Control,Sorghastrum nutans,NA,NA,NA,NA,0.25
16,8,2013,228,138,Control,Sporobolus cryptandrus,NA,NA,NA,NA,0.08
16,8,2013,228,138,Control,Taraxicum officinalis,NA,NA,NA,NA,0.18
16,8,2013,228,138,High,Achillea millefolium ,NA,lanulosa,NA,NA,29.6
24,6,2013,175,138,High,Achillea millefolium ,NA,lanulosa,NA,NA,14.75
16,8,2013,228,138,High,Andropogon gerardi,NA,NA,NA,NA,10.3
16,8,2013,228,138,High,Aristida basiramea,NA,NA,NA,NA,1.35
16,8,2013,228,138,High,Bouteloua gracilis,NA,NA,NA,NA,0.1
24,6,2013,175,138,High,Bouteloua gracilis,NA,NA,NA,NA,0.02
16,8,2013,228,138,High,Cyperus sp.,NA,NA,NA,NA,0.12
24,6,2013,175,138,High,Digitaria sp.,NA,NA,NA,NA,0.03
16,8,2013,228,138,High,Koeleria cristata,NA,NA,NA,NA,15.05
24,6,2013,175,138,High,Koeleria cristata,NA,NA,NA,NA,2.3
16,8,2013,228,138,High,Liatris aspera,NA,NA,NA,NA,172.7
24,6,2013,175,138,High,Liatris aspera,NA,NA,NA,NA,58.75
16,8,2013,228,138,High,,Miscellaneous litter,NA,NA,NA,3.6
24,6,2013,175,138,High,,Miscellaneous litter,NA,NA,NA,1.15
24,6,2013,175,138,High,Panicum oligosanthes,NA,NA,NA,NA,0.01
16,8,2013,228,138,High,Schizachyrium scoparium,NA,NA,NA,NA,2.8
24,6,2013,175,138,High,Schizachyrium scoparium,NA,NA,NA,NA,0
24,6,2013,175,138,High,Sorghastrum nutans,NA,NA,NA,NA,0.04
16,8,2013,228,138,Low,Koeleria cristata,NA,NA,NA,NA,0.9
24,6,2013,175,138,Low,Koeleria cristata,NA,NA,NA,NA,0.9
16,8,2013,228,138,Low,Liatris aspera,NA,NA,NA,NA,208.3
24,6,2013,175,138,Low,Liatris aspera,NA,NA,NA,NA,71.95
16,8,2013,228,138,Low,,Miscellaneous litter,NA,NA,NA,3.15
24,6,2013,175,138,Low,,Miscellaneous litter,NA,NA,NA,0.2
16,8,2013,228,138,Low,Panicum virgatum,NA,NA,NA,NA,15.25
24,6,2013,175,138,Low,Panicum virgatum,NA,NA,NA,NA,6.45
16,8,2013,228,138,Low,Schizachyrium scoparium,NA,NA,NA,NA,0.3
24,6,2013,175,138,Low,Sorghastrum nutans,NA,NA,NA,NA,0.95
16,8,2013,228,167,Control,Aristida basiramea,NA,NA,NA,NA,0.19
24,6,2013,175,167,Control,Bouteloua gracilis,NA,NA,NA,NA,0.06
16,8,2013,228,167,Control,Cyperus sp.,NA,NA,NA,NA,0.12
24,6,2013,175,167,Control,Cyperus sp.,NA,NA,NA,NA,0.15
16,8,2013,228,167,Control,Hedeoma hispida,NA,NA,NA,NA,0.05
24,6,2013,175,167,Control,Koeleria cristata,NA,NA,NA,NA,0.2
16,8,2013,228,167,Control,Liatris aspera,NA,NA,NA,NA,60.2
24,6,2013,175,167,Control,Liatris aspera,NA,NA,NA,NA,89.1
24,6,2013,175,167,Control,,Miscellaneous litter,NA,NA,NA,0.25
16,8,2013,228,167,Control,Poa pratensis,NA,NA,NA,NA,0.25
16,8,2013,228,167,Control,Polygonum tenue,NA,NA,NA,NA,1.95
24,6,2013,175,167,Control,Polygonum tenue,NA,NA,NA,NA,0.15
16,8,2013,228,167,Control,Rumex acetosella,NA,NA,NA,NA,0.04
24,6,2013,175,167,Control,Rumex acetosella,NA,NA,NA,NA,0.07
16,8,2013,228,167,High,Cyperus sp.,NA,NA,NA,NA,0.06
24,6,2013,175,167,High,Cyperus sp.,NA,NA,NA,NA,0.08
24,6,2013,175,167,High,Koeleria cristata,NA,NA,NA,NA,0.04
24,6,2013,175,167,High,Lespedeza capitata,NA,NA,NA,NA,0.05
16,8,2013,228,167,High,Liatris aspera,NA,NA,NA,NA,138.8
24,6,2013,175,167,High,Liatris aspera,NA,NA,NA,NA,157.2
16,8,2013,228,167,High,,Miscellaneous litter,NA,NA,NA,1.66
16,8,2013,228,167,High,Polygonum tenue,NA,NA,NA,NA,0.27
16,8,2013,228,167,Low,Cyperus sp.,NA,NA,NA,NA,0.07
24,6,2013,175,167,Low,Cyperus sp.,NA,NA,NA,NA,0
16,8,2013,228,167,Low,Liatris aspera,NA,NA,NA,NA,83.9
24,6,2013,175,167,Low,Liatris aspera,NA,NA,NA,NA,107.55
16,8,2013,228,167,Low,,Miscellaneous litter,NA,NA,NA,0.38
24,6,2013,175,167,Low,,Miscellaneous litter,NA,NA,NA,0.15
24,6,2013,175,167,Low,Polygonum tenue,NA,NA,NA,NA,0.17
16,8,2013,228,176,Control,Cyperus sp.,NA,NA,NA,NA,1.2
24,6,2013,175,176,Control,Cyperus sp.,NA,NA,NA,NA,0.65
16,8,2013,228,176,Control,Koeleria cristata,NA,NA,NA,NA,0.48
24,6,2013,175,176,Control,Koeleria cristata,NA,NA,NA,NA,0.45
16,8,2013,228,176,Control,Liatris aspera,NA,NA,NA,NA,44.7
24,6,2013,175,176,Control,Liatris aspera,NA,NA,NA,NA,45.5
24,6,2013,175,176,Control,Lupinus perennis,NA,NA,NA,NA,0.8
16,8,2013,228,176,Control,Panicum virgatum,NA,NA,NA,NA,21.6
24,6,2013,175,176,Control,Panicum virgatum,NA,NA,NA,NA,14.7
16,8,2013,228,176,Control,Poa pratensis,NA,NA,NA,NA,0.12
16,8,2013,228,176,Control,Sorghastrum nutans,NA,NA,NA,NA,1.5
24,6,2013,175,176,Control,Taraxicum officinalis,NA,NA,NA,NA,0.25
24,6,2013,175,176,High,Andropogon gerardi,NA,NA,NA,NA,0.04
24,6,2013,175,176,High,Bouteloua gracilis,NA,NA,NA,NA,0.01
16,8,2013,228,176,High,Cyperus sp.,NA,NA,NA,NA,0.2
24,6,2013,175,176,High,Cyperus sp.,NA,NA,NA,NA,0
16,8,2013,228,176,High,Koeleria cristata,NA,NA,NA,NA,0.4
16,8,2013,228,176,High,Liatris aspera,NA,NA,NA,NA,429.3
24,6,2013,175,176,High,Liatris aspera,NA,NA,NA,NA,39.95
24,6,2013,175,176,High,,Miscellaneous litter,NA,NA,NA,16.75
16,8,2013,228,176,High,Panicum virgatum,NA,NA,NA,NA,30.4
24,6,2013,175,176,High,Panicum virgatum,NA,NA,NA,NA,14.45
24,6,2013,175,176,High,Poa pratensis,NA,NA,NA,NA,0.35
16,8,2013,228,176,High,Schizachyrium scoparium,NA,NA,NA,NA,0.11
16,8,2013,228,176,High,Sorghastrum nutans,NA,NA,NA,NA,3.5
24,6,2013,175,176,High,Sorghastrum nutans,NA,NA,NA,NA,1.6
24,6,2013,175,176,High,Taraxicum officinalis,NA,NA,NA,NA,0.2
16,8,2013,228,176,Low,Asclepias tuberosa,NA,NA,NA,NA,0.03
16,8,2013,228,176,Low,Cyperus sp.,NA,NA,NA,NA,1
24,6,2013,175,176,Low,Cyperus sp.,NA,NA,NA,NA,0.95
16,8,2013,228,176,Low,Koeleria cristata,NA,NA,NA,NA,2.4
24,6,2013,175,176,Low,Koeleria cristata,NA,NA,NA,NA,0.2
16,8,2013,228,176,Low,Liatris aspera,NA,NA,NA,NA,156.85
24,6,2013,175,176,Low,Liatris aspera,NA,NA,NA,NA,43.1
16,8,2013,228,176,Low,,Miscellaneous litter,NA,NA,NA,0.5
24,6,2013,175,176,Low,,Miscellaneous litter,NA,NA,NA,0.25
16,8,2013,228,176,Low,Panicum virgatum,NA,NA,NA,NA,27.5
24,6,2013,175,176,Low,Panicum virgatum,NA,NA,NA,NA,17.55
16,8,2013,228,176,Low,Poa pratensis,NA,NA,NA,NA,0.4
24,6,2013,175,176,Low,Poa pratensis,NA,NA,NA,NA,2.55
16,8,2013,228,176,Low,Schizachyrium scoparium,NA,NA,NA,NA,0.37
24,6,2013,175,176,Low,Schizachyrium scoparium,NA,NA,NA,NA,0.07
16,8,2013,228,176,Low,Sorghastrum nutans,NA,NA,NA,NA,4.1
24,6,2013,175,176,Low,Sorghastrum nutans,NA,NA,NA,NA,2.95
16,8,2013,228,201,Control,Agropyron repens,NA,NA,NA,NA,1.35
24,6,2013,175,201,Control,Agropyron repens,NA,NA,NA,NA,1
16,8,2013,228,201,Control,Andropogon gerardi,NA,NA,NA,NA,5.6
16,8,2013,228,201,Control,Bouteloua gracilis,NA,NA,NA,NA,1.25
16,8,2013,228,201,Control,Lespedeza capitata,NA,NA,NA,NA,42.3
24,6,2013,175,201,Control,Lespedeza capitata,NA,NA,NA,NA,5
24,6,2013,175,201,Control,,Miscellaneous litter,NA,NA,NA,0.85
16,8,2013,228,201,Control,Mollugo verticillata,NA,NA,NA,NA,0.01
24,6,2013,175,201,Control,Panicum oligosanthes,NA,NA,NA,NA,0.07
16,8,2013,228,201,Control,Petalostemum purpureum,NA,NA,NA,NA,146.55
24,6,2013,175,201,Control,Petalostemum purpureum,NA,NA,NA,NA,115
16,8,2013,228,201,Control,Physalis virginiana,NA,NA,NA,NA,0.06
16,8,2013,228,201,Control,Poa pratensis,NA,NA,NA,NA,0.3
16,8,2013,228,201,Control,Sorghastrum nutans,NA,NA,NA,NA,54.7
24,6,2013,175,201,Control,Sorghastrum nutans,NA,NA,NA,NA,24.5
24,6,2013,175,201,High,Digitaria sp.,NA,NA,NA,NA,0.45
24,6,2013,175,201,High,Eragrostis spectabilis,NA,NA,NA,NA,0.07
16,8,2013,228,201,High,Leptoloma cognatum,NA,NA,NA,NA,0.75
16,8,2013,228,201,High,Lespedeza capitata,NA,NA,NA,NA,20.2
24,6,2013,175,201,High,Lespedeza capitata,NA,NA,NA,NA,6
24,6,2013,175,201,High,es,Miscellaneous grass,NA,NA,NA,0.02
24,6,2013,175,201,High,Mollugo verticillata,NA,NA,NA,NA,0.95
16,8,2013,228,201,High,Petalostemum purpureum,NA,NA,NA,NA,793.95
24,6,2013,175,201,High,Petalostemum purpureum,NA,NA,NA,NA,237.55
16,8,2013,228,201,High,Sorghastrum nutans,NA,NA,NA,NA,5.2
24,6,2013,175,201,High,Sorghastrum nutans,NA,NA,NA,NA,2.45
16,8,2013,228,201,High,Verbascum thapsus,NA,NA,NA,NA,0.18
24,6,2013,175,201,Low,Agropyron repens,NA,NA,NA,NA,0.8
16,8,2013,228,201,Low,Andropogon gerardi,NA,NA,NA,NA,5.1
24,6,2013,175,201,Low,Andropogon gerardi,NA,NA,NA,NA,7.6
16,8,2013,228,201,Low,Bouteloua gracilis,NA,NA,NA,NA,0.27
24,6,2013,175,201,Low,Bouteloua gracilis,NA,NA,NA,NA,0.06
16,8,2013,228,201,Low,Cyperus sp.,NA,NA,NA,NA,0.15
16,8,2013,228,201,Low,Euphorbia glyptosperma,NA,NA,NA,NA,0.22
16,8,2013,228,201,Low,Lespedeza capitata,NA,NA,NA,NA,40.7
24,6,2013,175,201,Low,Lespedeza capitata,NA,NA,NA,NA,2.8
16,8,2013,228,201,Low,Panicum oligosanthes,NA,NA,NA,NA,0.19
24,6,2013,175,201,Low,Panicum oligosanthes,NA,NA,NA,NA,0.3
16,8,2013,228,201,Low,Petalostemum purpureum,NA,NA,NA,NA,445.25
24,6,2013,175,201,Low,Petalostemum purpureum,NA,NA,NA,NA,197.85
24,6,2013,175,201,Low,Schizachyrium scoparium,NA,NA,NA,NA,0.3
16,8,2013,228,201,Low,Sorghastrum nutans,NA,NA,NA,NA,36.2
24,6,2013,175,201,Low,Sorghastrum nutans,NA,NA,NA,NA,6
15,8,2013,227,202,Control,Achillea millefolium ,NA,lanulosa,NA,NA,20.05
24,6,2013,175,202,Control,Achillea millefolium ,NA,lanulosa,NA,NA,5.7
15,8,2013,227,202,Control,Amorpha canescens,NA,NA,NA,NA,112.15
24,6,2013,175,202,Control,Amorpha canescens,NA,NA,NA,NA,5.6
15,8,2013,227,202,Control,Andropogon gerardi,NA,NA,NA,NA,190.2
24,6,2013,175,202,Control,Andropogon gerardi,NA,NA,NA,NA,58.9
15,8,2013,227,202,Control,Carex sp.,NA,NA,NA,NA,37.6
24,6,2013,175,202,Control,Carex sp.,NA,NA,NA,NA,40.65
15,8,2013,227,202,Control,Lespedeza capitata,NA,NA,NA,NA,3.3
24,6,2013,175,202,Control,Liatris aspera,NA,NA,NA,NA,12.4
15,8,2013,227,202,Control,Lupinus perennis,NA,NA,NA,NA,31.7
24,6,2013,175,202,Control,Lupinus perennis,NA,NA,NA,NA,53.05
15,8,2013,227,202,Control,,Miscellaneous litter,NA,NA,NA,3.85
24,6,2013,175,202,Control,,Miscellaneous litter,NA,NA,NA,8.2
15,8,2013,227,202,Control,Monarda fistulosa,NA,NA,NA,NA,0.7
24,6,2013,175,202,Control,Panicum oligosanthes,NA,NA,NA,NA,0.5
15,8,2013,227,202,Control,Petalostemum purpureum,NA,NA,NA,NA,35.35
24,6,2013,175,202,Control,Petalostemum purpureum,NA,NA,NA,NA,3.1
15,8,2013,227,202,Control,Poa pratensis,NA,NA,NA,NA,34.6
24,6,2013,175,202,Control,Poa pratensis,NA,NA,NA,NA,19
24,6,2013,175,202,Control,Schizachyrium scoparium,NA,NA,NA,NA,4.05
15,8,2013,227,202,Control,Solidago rigida,NA,NA,NA,NA,57.45
24,6,2013,175,202,Control,Solidago rigida,NA,NA,NA,NA,40.3
15,8,2013,227,202,Control,Sorghastrum nutans,NA,NA,NA,NA,10.55
24,6,2013,175,202,Control,Sorghastrum nutans,NA,NA,NA,NA,10.7
24,6,2013,175,202,Control,Taraxicum officinalis,NA,NA,NA,NA,0.1
15,8,2013,227,202,High,Achillea millefolium ,NA,lanulosa,NA,NA,1.3
24,6,2013,175,202,High,Achillea millefolium ,NA,lanulosa,NA,NA,0.4
15,8,2013,227,202,High,Amorpha canescens,NA,NA,NA,NA,100.3
24,6,2013,175,202,High,Amorpha canescens,NA,NA,NA,NA,13.4
15,8,2013,227,202,High,Andropogon gerardi,NA,NA,NA,NA,298.5
24,6,2013,175,202,High,Andropogon gerardi,NA,NA,NA,NA,104.8
24,6,2013,175,202,High,Bouteloua gracilis,NA,NA,NA,NA,0
15,8,2013,227,202,High,Cyperus sp.,NA,NA,NA,NA,0.03
24,6,2013,175,202,High,Lespedeza capitata,NA,NA,NA,NA,0.07
15,8,2013,227,202,High,Lupinus perennis,NA,NA,NA,NA,120.6
24,6,2013,175,202,High,Lupinus perennis,NA,NA,NA,NA,106.65
24,6,2013,175,202,High,,Miscellaneous litter,NA,NA,NA,2.95
15,8,2013,227,202,High,Monarda fistulosa,NA,NA,NA,NA,2.4
24,6,2013,175,202,High,Panicum virgatum,NA,NA,NA,NA,1.25
24,6,2013,175,202,High,Physalis virginiana,NA,NA,NA,NA,0.35
15,8,2013,227,202,High,Poa pratensis,NA,NA,NA,NA,31.9
24,6,2013,175,202,High,Poa pratensis,NA,NA,NA,NA,18.4
24,6,2013,175,202,High,Schizachyrium scoparium,NA,NA,NA,NA,0.35
15,8,2013,227,202,High,Solidago rigida,NA,NA,NA,NA,35.6
24,6,2013,175,202,High,Solidago rigida,NA,NA,NA,NA,24.8
15,8,2013,227,202,High,Sorghastrum nutans,NA,NA,NA,NA,44.1
24,6,2013,175,202,High,Sorghastrum nutans,NA,NA,NA,NA,9.4
15,8,2013,227,202,Low,Achillea millefolium ,NA,lanulosa,NA,NA,6
25,6,2013,176,202,Low,Achillea millefolium ,NA,lanulosa,NA,NA,1.3
15,8,2013,227,202,Low,Amorpha canescens,NA,NA,NA,NA,30.75
15,8,2013,227,202,Low,Andropogon gerardi,NA,NA,NA,NA,114.3
25,6,2013,176,202,Low,Andropogon gerardi,NA,NA,NA,NA,83.45
15,8,2013,227,202,Low,Aristida basiramea,NA,NA,NA,NA,0.02
15,8,2013,227,202,Low,Aster azureus,NA,NA,NA,NA,4.35
15,8,2013,227,202,Low,Lespedeza capitata,NA,NA,NA,NA,2.15
25,6,2013,176,202,Low,Lespedeza capitata,NA,NA,NA,NA,33.7
15,8,2013,227,202,Low,Linaria vulgaris,NA,NA,NA,NA,0.08
15,8,2013,227,202,Low,Lupinus perennis,NA,NA,NA,NA,51.85
25,6,2013,176,202,Low,Lupinus perennis,NA,NA,NA,NA,90.8
25,6,2013,176,202,Low,,Miscellaneous forb,NA,NA,NA,0.18
15,8,2013,227,202,Low,,Miscellaneous litter,NA,NA,NA,0.88
25,6,2013,176,202,Low,,Miscellaneous litter,NA,NA,NA,0.85
15,8,2013,227,202,Low,Monarda fistulosa,NA,NA,NA,NA,4.3
25,6,2013,176,202,Low,Panicum virgatum,NA,NA,NA,NA,3.25
15,8,2013,227,202,Low,Physalis virginiana,NA,NA,NA,NA,0.23
25,6,2013,176,202,Low,Physalis virginiana,NA,NA,NA,NA,0.1
15,8,2013,227,202,Low,Poa pratensis,NA,NA,NA,NA,30.8
25,6,2013,176,202,Low,Poa pratensis,NA,NA,NA,NA,28.1
15,8,2013,227,202,Low,Schizachyrium scoparium,NA,NA,NA,NA,8.05
25,6,2013,176,202,Low,Schizachyrium scoparium,NA,NA,NA,NA,1.55
15,8,2013,227,202,Low,Solidago rigida,NA,NA,NA,NA,34.6
25,6,2013,176,202,Low,Solidago rigida,NA,NA,NA,NA,23.9
15,8,2013,227,202,Low,Sorghastrum nutans,NA,NA,NA,NA,47.5
25,6,2013,176,202,Low,Sorghastrum nutans,NA,NA,NA,NA,19.55
25,6,2013,176,220,Control,Achillea millefolium ,NA,lanulosa,NA,NA,1.95
15,8,2013,227,220,Control,Amorpha canescens,NA,NA,NA,NA,0.97
25,6,2013,176,220,Control,Amorpha canescens,NA,NA,NA,NA,5
15,8,2013,227,220,Control,Andropogon gerardi,NA,NA,NA,NA,120.55
25,6,2013,176,220,Control,Andropogon gerardi,NA,NA,NA,NA,17.35
25,6,2013,176,220,Control,Bouteloua curtipendula,NA,NA,NA,NA,0.15
15,8,2013,227,220,Control,Lespedeza capitata,NA,NA,NA,NA,0.35
25,6,2013,176,220,Control,Lespedeza capitata,NA,NA,NA,NA,1.1
15,8,2013,227,220,Control,Lupinus perennis,NA,NA,NA,NA,27.65
25,6,2013,176,220,Control,Lupinus perennis,NA,NA,NA,NA,37.95
15,8,2013,227,220,Control,,Miscellaneous litter,NA,NA,NA,1
25,6,2013,176,220,Control,,Miscellaneous litter,NA,NA,NA,3.05
15,8,2013,227,220,Control,Panicum oligosanthes,NA,NA,NA,NA,0.07
25,6,2013,176,220,Control,Panicum oligosanthes,NA,NA,NA,NA,0.13
15,8,2013,227,220,Control,Petalostemum purpureum,NA,NA,NA,NA,0.73
25,6,2013,176,220,Control,Petalostemum purpureum,NA,NA,NA,NA,0.03
15,8,2013,227,220,Control,Poa pratensis,NA,NA,NA,NA,32.7
25,6,2013,176,220,Control,Poa pratensis,NA,NA,NA,NA,34.3
15,8,2013,227,220,Control,Schizachyrium scoparium,NA,NA,NA,NA,26.25
25,6,2013,176,220,Control,Schizachyrium scoparium,NA,NA,NA,NA,11.95
15,8,2013,227,220,Control,Silene antirrhina,NA,NA,NA,NA,0.21
15,8,2013,227,220,Control,Sorghastrum nutans,NA,NA,NA,NA,11.1
25,6,2013,176,220,Control,Sorghastrum nutans,NA,NA,NA,NA,5.15
15,8,2013,227,220,High,Amorpha canescens,NA,NA,NA,NA,9.75
25,6,2013,176,220,High,Amorpha canescens,NA,NA,NA,NA,23.35
15,8,2013,227,220,High,Andropogon gerardi,NA,NA,NA,NA,201.8
25,6,2013,176,220,High,Andropogon gerardi,NA,NA,NA,NA,79.55
15,8,2013,227,220,High,Cyperus sp.,NA,NA,NA,NA,1.65
15,8,2013,227,220,High,Lespedeza capitata,NA,NA,NA,NA,18.45
25,6,2013,176,220,High,Lespedeza capitata,NA,NA,NA,NA,3.55
15,8,2013,227,220,High,Lupinus perennis,NA,NA,NA,NA,120.55
25,6,2013,176,220,High,Lupinus perennis,NA,NA,NA,NA,105.45
15,8,2013,227,220,High,,Miscellaneous litter,NA,NA,NA,0.75
25,6,2013,176,220,High,Panicum oligosanthes,NA,NA,NA,NA,0.13
15,8,2013,227,220,High,Petalostemum candidum,NA,NA,NA,NA,0.5
15,8,2013,227,220,High,Petalostemum purpureum,NA,NA,NA,NA,13.6
25,6,2013,176,220,High,Petalostemum purpureum,NA,NA,NA,NA,36.5
15,8,2013,227,220,High,Poa pratensis,NA,NA,NA,NA,3
25,6,2013,176,220,High,Poa pratensis,NA,NA,NA,NA,2.8
15,8,2013,227,220,High,Schizachyrium scoparium,NA,NA,NA,NA,6.35
25,6,2013,176,220,High,Schizachyrium scoparium,NA,NA,NA,NA,3.05
15,8,2013,227,220,High,Sorghastrum nutans,NA,NA,NA,NA,10.3
25,6,2013,176,220,High,Sorghastrum nutans,NA,NA,NA,NA,17
15,8,2013,227,220,Low,Amorpha canescens,NA,NA,NA,NA,13
15,8,2013,227,220,Low,Andropogon gerardi,NA,NA,NA,NA,34
25,6,2013,176,220,Low,Andropogon gerardi,NA,NA,NA,NA,34.25
25,6,2013,176,220,Low,Bouteloua gracilis,NA,NA,NA,NA,0.25
15,8,2013,227,220,Low,Leptoloma cognatum,NA,NA,NA,NA,0.13
15,8,2013,227,220,Low,Lespedeza capitata,NA,NA,NA,NA,111.35
25,6,2013,176,220,Low,Lespedeza capitata,NA,NA,NA,NA,27.9
15,8,2013,227,220,Low,Lupinus perennis,NA,NA,NA,NA,18.3
25,6,2013,176,220,Low,Lupinus perennis,NA,NA,NA,NA,21.6
25,6,2013,176,220,Low,,Miscellaneous litter,NA,NA,NA,0.32
25,6,2013,176,220,Low,Mollugo verticillata,NA,NA,NA,NA,0.07
15,8,2013,227,220,Low,Panicum virgatum,NA,NA,NA,NA,14.5
25,6,2013,176,220,Low,Panicum virgatum,NA,NA,NA,NA,0.8
15,8,2013,227,220,Low,Petalostemum purpureum,NA,NA,NA,NA,50.6
25,6,2013,176,220,Low,Petalostemum purpureum,NA,NA,NA,NA,31.2
15,8,2013,227,220,Low,Poa pratensis,NA,NA,NA,NA,2.95
25,6,2013,176,220,Low,Poa pratensis,NA,NA,NA,NA,0.9
15,8,2013,227,220,Low,Schizachyrium scoparium,NA,NA,NA,NA,10.75
25,6,2013,176,220,Low,Schizachyrium scoparium,NA,NA,NA,NA,4.3
15,8,2013,227,220,Low,Sorghastrum nutans,NA,NA,NA,NA,20.75
25,6,2013,176,220,Low,Sorghastrum nutans,NA,NA,NA,NA,5.55
16,8,2013,228,223,Control,Aristida basiramea,NA,NA,NA,NA,0.13
24,6,2013,175,223,Control,Bouteloua curtipendula,NA,NA,NA,NA,0.02
24,6,2013,175,223,Control,Cyperus sp.,NA,NA,NA,NA,0.06
16,8,2013,228,223,Control,Koeleria cristata,NA,NA,NA,NA,25
24,6,2013,175,223,Control,Koeleria cristata,NA,NA,NA,NA,13.9
16,8,2013,228,223,Control,Liatris aspera,NA,NA,NA,NA,130.4
24,6,2013,175,223,Control,Liatris aspera,NA,NA,NA,NA,35.5
24,6,2013,175,223,Control,,Miscellaneous litter,NA,NA,NA,1.3
16,8,2013,228,223,Control,Schizachyrium scoparium,NA,NA,NA,NA,0.3
24,6,2013,175,223,High,Bouteloua curtipendula,NA,NA,NA,NA,0.05
16,8,2013,228,223,High,Bouteloua gracilis,NA,NA,NA,NA,0.11
24,6,2013,175,223,High,Cyperus sp.,NA,NA,NA,NA,0.07
24,6,2013,175,223,High,Koeleria cristata,NA,NA,NA,NA,7.2
16,8,2013,228,223,High,Liatris aspera,NA,NA,NA,NA,75.05
24,6,2013,175,223,High,Liatris aspera,NA,NA,NA,NA,211.3
16,8,2013,228,223,High,,Miscellaneous litter,NA,NA,NA,5.85
24,6,2013,175,223,High,,Miscellaneous litter,NA,NA,NA,10.2
16,8,2013,228,223,High,Physalis virginiana,NA,NA,NA,NA,1.35
16,8,2013,228,223,High,Schizachyrium scoparium,NA,NA,NA,NA,0.9
24,6,2013,175,223,High,Schizachyrium scoparium,NA,NA,NA,NA,0.2
24,6,2013,175,223,High,Sorghastrum nutans,NA,NA,NA,NA,0.65
16,8,2013,228,223,Low,Aristida basiramea,NA,NA,NA,NA,0.3
16,8,2013,228,223,Low,Koeleria cristata,NA,NA,NA,NA,8.15
24,6,2013,175,223,Low,Koeleria cristata,NA,NA,NA,NA,4.05
16,8,2013,228,223,Low,Liatris aspera,NA,NA,NA,NA,35.5
24,6,2013,175,223,Low,Liatris aspera,NA,NA,NA,NA,34.85
24,6,2013,175,223,Low,,Miscellaneous litter,NA,NA,NA,1.95
24,6,2013,175,223,Low,Panicum perlongum,NA,NA,NA,NA,0.65
16,8,2013,228,229,Control,Andropogon gerardi,NA,NA,NA,NA,2.15
25,6,2013,176,229,Control,Andropogon gerardi,NA,NA,NA,NA,1.45
16,8,2013,228,229,Control,Bouteloua gracilis,NA,NA,NA,NA,3.25
25,6,2013,176,229,Control,Bouteloua gracilis,NA,NA,NA,NA,1.95
16,8,2013,228,229,Control,,Miscellaneous litter,NA,NA,NA,0.11
25,6,2013,176,229,Control,,Miscellaneous litter,NA,NA,NA,0.25
16,8,2013,228,229,Control,Petalostemum purpureum,NA,NA,NA,NA,77.8
25,6,2013,176,229,Control,Petalostemum purpureum,NA,NA,NA,NA,40.2
16,8,2013,228,229,Control,Poa pratensis,NA,NA,NA,NA,1.35
16,8,2013,228,229,Control,Schizachyrium scoparium,NA,NA,NA,NA,74
25,6,2013,176,229,Control,Schizachyrium scoparium,NA,NA,NA,NA,26.8
16,8,2013,228,229,Control,Silene antirrhina,NA,NA,NA,NA,0.7
16,8,2013,228,229,Control,Sorghastrum nutans,NA,NA,NA,NA,0.54
16,8,2013,228,229,High,Andropogon gerardi,NA,NA,NA,NA,80.05
25,6,2013,176,229,High,Andropogon gerardi,NA,NA,NA,NA,3.15
